Gene stable ID	Transcript length (including UTRs and CDS)
WBGene00021771	969
WBGene00021771	228
WBGene00021772	1702
WBGene00021773	998
WBGene00021774	1028
WBGene00021776	862
WBGene00021776	758
WBGene00021778	828
WBGene00021779	1443
WBGene00021780	788
WBGene00021781	540
WBGene00021783	1448
WBGene00021784	2723
WBGene00021784	1594
WBGene00021784	957
WBGene00021785	542
WBGene00021786	302
WBGene00021787	1435
WBGene00021788	967
WBGene00021789	3260
WBGene00021790	1600
WBGene00021790	1098
WBGene00021791	1114
WBGene00021791	1263
WBGene00021793	1745
WBGene00021794	399
WBGene00021795	680
WBGene00021796	568
WBGene00021797	1461
WBGene00021797	1080
WBGene00021798	1407
WBGene00021799	3460
WBGene00021800	1445
WBGene00021801	660
WBGene00021804	1046
WBGene00021805	742
WBGene00021806	366
WBGene00021807	1125
WBGene00021808	2692
WBGene00021808	774
WBGene00021809	840
WBGene00021810	2874
WBGene00021810	2782
WBGene00021811	855
WBGene00021811	1266
WBGene00021812	1080
WBGene00021813	1429
WBGene00021814	1641
WBGene00021814	909
WBGene00021815	1503
WBGene00021815	1478
WBGene00021816	2008
WBGene00021817	1183
WBGene00021818	1213
WBGene00021820	1646
WBGene00021820	1555
WBGene00021821	390
WBGene00021826	1073
WBGene00021827	669
WBGene00021828	2152
WBGene00021829	660
WBGene00021830	994
WBGene00021831	4596
WBGene00021831	4479
WBGene00021832	1782
WBGene00021832	933
WBGene00021834	1718
WBGene00021835	1321
WBGene00021835	685
WBGene00021838	658
WBGene00021839	434
WBGene00021840	2986
WBGene00021840	4494
WBGene00021841	1590
WBGene00021841	845
WBGene00021841	845
WBGene00021842	1161
WBGene00021843	1207
WBGene00021844	703
WBGene00021845	594
WBGene00021846	1434
WBGene00021847	1285
WBGene00021847	966
WBGene00021848	828
WBGene00021849	714
WBGene00021850	1176
WBGene00021850	1194
WBGene00021852	1937
WBGene00021853	1017
WBGene00021854	1881
WBGene00021855	952
WBGene00021856	3527
WBGene00021857	3655
WBGene00021858	2046
WBGene00021859	1349
WBGene00021859	1301
WBGene00021860	1020
WBGene00021861	752
WBGene00021861	749
WBGene00021862	1363
WBGene00021863	3582
WBGene00021864	1043
WBGene00021865	1323
WBGene00021865	1204
WBGene00021866	1014
WBGene00021867	888
WBGene00021868	1936
WBGene00021868	1999
WBGene00021868	885
WBGene00021868	357
WBGene00021869	779
WBGene00021869	750
WBGene00021870	1545
WBGene00021871	993
WBGene00021871	811
WBGene00021871	645
WBGene00021872	1434
WBGene00021872	546
WBGene00021873	1619
WBGene00021873	1361
WBGene00021875	686
WBGene00021875	986
WBGene00021875	394
WBGene00021876	1767
WBGene00021876	3405
WBGene00021876	1646
WBGene00021876	1204
WBGene00021877	881
WBGene00021878	1928
WBGene00021879	781
WBGene00021879	922
WBGene00021880	579
WBGene00021881	610
WBGene00021881	838
WBGene00021881	381
WBGene00021882	1920
WBGene00021882	1971
WBGene00021882	1875
WBGene00021882	1725
WBGene00021882	717
WBGene00021883	774
WBGene00021884	702
WBGene00021887	1073
WBGene00021888	704
WBGene00021890	2505
WBGene00021890	1650
WBGene00021890	981
WBGene00021892	362
WBGene00021892	595
WBGene00021892	87
WBGene00021893	1846
WBGene00021894	597
WBGene00021894	722
WBGene00021895	777
WBGene00021895	838
WBGene00021897	1501
WBGene00021897	1487
WBGene00021898	833
WBGene00021898	807
WBGene00021898	801
WBGene00021898	765
WBGene00021898	3498
WBGene00021899	1485
WBGene00021899	1563
WBGene00021900	1222
WBGene00021901	1145
WBGene00021902	1451
WBGene00021904	306
WBGene00021905	2943
WBGene00021905	3957
WBGene00021905	2990
WBGene00021905	1570
WBGene00021906	2351
WBGene00021906	1860
WBGene00021906	2182
WBGene00021906	1744
WBGene00021908	1092
WBGene00021909	1244
WBGene00021909	1794
WBGene00021909	174
WBGene00021910	1930
WBGene00021910	1877
WBGene00021910	1335
WBGene00021911	2336
WBGene00021912	2555
WBGene00021913	2208
WBGene00021914	2652
WBGene00021915	1080
WBGene00021915	1079
WBGene00021915	994
WBGene00021915	847
WBGene00021915	568
WBGene00021917	1498
WBGene00021918	801
WBGene00021919	1306
WBGene00021920	631
WBGene00021921	2197
WBGene00021921	2263
WBGene00021921	3214
WBGene00021921	2441
WBGene00021921	2182
WBGene00021922	989
WBGene00021922	291
WBGene00021923	1242
WBGene00021925	521
WBGene00021925	357
WBGene00021926	1451
WBGene00021926	534
WBGene00021927	925
WBGene00021928	1137
WBGene00021928	1072
WBGene00021929	1452
WBGene00021930	1139
WBGene00021931	2809
WBGene00021931	2771
WBGene00021932	1073
WBGene00021933	1618
WBGene00021934	2358
WBGene00021934	1284
WBGene00021935	1277
WBGene00021936	2531
WBGene00021936	891
WBGene00021938	2453
WBGene00021939	4847
WBGene00021939	3771
WBGene00021939	2307
WBGene00021941	1395
WBGene00021941	1388
WBGene00021942	804
WBGene00021942	761
WBGene00021942	342
WBGene00021943	1514
WBGene00021943	1572
WBGene00021943	1308
WBGene00021943	762
WBGene00021945	2032
WBGene00021945	1884
WBGene00021947	1071
WBGene00021948	1954
WBGene00021948	1803
WBGene00021948	1614
WBGene00021948	1590
WBGene00021948	1864
WBGene00021948	1903
WBGene00021949	878
WBGene00021950	1638
WBGene00021950	1616
WBGene00021951	1074
WBGene00021952	1922
WBGene00021953	1186
WBGene00021956	1593
WBGene00021956	1727
WBGene00021956	1546
WBGene00021956	1780
WBGene00021957	403
WBGene00021958	369
WBGene00021959	485
WBGene00021959	588
WBGene00021960	427
WBGene00021961	298
WBGene00021963	1929
WBGene00021964	1035
WBGene00021965	448
WBGene00021965	453
WBGene00021966	605
WBGene00021967	388
WBGene00021967	291
WBGene00021968	821
WBGene00021969	2789
WBGene00021970	1029
WBGene00021972	677
WBGene00021973	1065
WBGene00021974	605
WBGene00021975	515
WBGene00021975	651
WBGene00021976	438
WBGene00021977	2801
WBGene00021977	2794
WBGene00021978	2771
WBGene00021979	1218
WBGene00021980	980
WBGene00021981	1648
WBGene00021983	1489
WBGene00021983	1562
WBGene00021984	1452
WBGene00021985	2497
WBGene00021985	849
WBGene00021986	2403
WBGene00021987	1011
WBGene00021988	690
WBGene00021992	760
WBGene00021993	1222
WBGene00021994	1729
WBGene00021996	774
WBGene00021997	393
WBGene00021998	1152
WBGene00021999	872
WBGene00022000	927
WBGene00022002	393
WBGene00022003	1152
WBGene00022004	1636
WBGene00022004	1704
WBGene00022005	384
WBGene00022006	903
WBGene00022007	903
WBGene00022008	701
WBGene00022010	3755
WBGene00022010	3336
WBGene00022011	399
WBGene00022012	1822
WBGene00022013	825
WBGene00022014	2100
WBGene00022014	1970
WBGene00022015	2404
WBGene00022015	2350
WBGene00022015	497
WBGene00022015	282
WBGene00022015	1011
WBGene00022016	841
WBGene00022018	633
WBGene00022018	240
WBGene00022019	2831
WBGene00022019	2881
WBGene00022020	792
WBGene00022021	3350
WBGene00022022	765
WBGene00022022	773
WBGene00022024	610
WBGene00022025	2309
WBGene00022026	1511
WBGene00022026	1630
WBGene00022026	1639
WBGene00022027	804
WBGene00022028	1320
WBGene00022028	776
WBGene00022028	1256
WBGene00022029	2840
WBGene00022029	840
WBGene00022030	501
WBGene00022030	288
WBGene00022031	1887
WBGene00022032	1324
WBGene00022032	1255
WBGene00022033	781
WBGene00022034	2044
WBGene00022034	1725
WBGene00022035	998
WBGene00022035	747
WBGene00022036	1184
WBGene00022037	2597
WBGene00022037	2031
WBGene00022037	2181
WBGene00022038	535
WBGene00022038	129
WBGene00022039	1070
WBGene00022039	984
WBGene00022039	519
WBGene00022039	753
WBGene00022040	1235
WBGene00022042	699
WBGene00022043	735
WBGene00022044	929
WBGene00022044	156
WBGene00022045	468
WBGene00022046	989
WBGene00022047	960
WBGene00022048	7113
WBGene00022048	3389
WBGene00022048	2511
WBGene00022048	6976
WBGene00022048	6965
WBGene00022048	7129
WBGene00022048	7121
WBGene00022048	6621
WBGene00022048	6627
WBGene00022048	7131
WBGene00022048	6366
WBGene00022048	6213
WBGene00022048	6219
WBGene00022048	6372
WBGene00022048	6372
WBGene00022048	6219
WBGene00022048	6225
WBGene00022048	6378
WBGene00022051	1650
WBGene00022051	1652
WBGene00022052	1784
WBGene00022053	628
WBGene00022054	1236
WBGene00022054	1283
WBGene00022054	1007
WBGene00022054	1302
WBGene00022054	1065
WBGene00022054	1003
WBGene00022054	898
WBGene00022054	1288
WBGene00022054	809
WBGene00022054	653
WBGene00022054	942
WBGene00022055	693
WBGene00022056	2292
WBGene00022057	1320
WBGene00022059	3896
WBGene00022059	3961
WBGene00022059	738
WBGene00022059	1794
WBGene00022059	1854
WBGene00022059	1596
WBGene00022059	1656
WBGene00022059	1458
WBGene00022059	1518
WBGene00022059	834
WBGene00022059	765
WBGene00022059	255
WBGene00022060	1090
WBGene00022061	1236
WBGene00022061	1208
WBGene00022062	1156
WBGene00022063	613
WBGene00022063	538
WBGene00022064	668
WBGene00022066	1620
WBGene00022067	2098
WBGene00022067	1939
WBGene00022067	2403
WBGene00022067	132
WBGene00022069	13147
WBGene00022069	12540
WBGene00022069	13047
WBGene00022069	12549
WBGene00022069	12978
WBGene00022069	12549
WBGene00022069	13028
WBGene00022069	12558
WBGene00022070	818
WBGene00022071	569
WBGene00022072	753
WBGene00022073	3526
WBGene00022073	3706
WBGene00022074	1552
WBGene00022074	1504
WBGene00022074	942
WBGene00022074	429
WBGene00022074	345
WBGene00022075	348
WBGene00022076	1091
WBGene00022077	1005
WBGene00022078	1382
WBGene00022078	645
WBGene00022078	564
WBGene00022083	1666
WBGene00022086	1606
WBGene00022087	3566
WBGene00022087	2790
WBGene00022087	1854
WBGene00022087	585
WBGene00022089	1172
WBGene00022089	1094
WBGene00022090	4170
WBGene00022090	4111
WBGene00022090	3777
WBGene00022092	553
WBGene00022093	696
WBGene00022094	612
WBGene00022095	78
WBGene00022096	1068
WBGene00022097	1136
WBGene00022099	449
WBGene00022100	3347
WBGene00022101	1283
WBGene00022101	651
WBGene00022101	147
WBGene00022102	1181
WBGene00022103	8920
WBGene00022103	5979
WBGene00022104	1195
WBGene00022104	1206
WBGene00022106	1920
WBGene00022107	1431
WBGene00022108	1591
WBGene00022110	1722
WBGene00022111	816
WBGene00022112	555
WBGene00022113	1074
WBGene00022114	1435
WBGene00022115	1514
WBGene00022115	1459
WBGene00022115	1516
WBGene00022115	1453
WBGene00022115	459
WBGene00022117	1337
WBGene00022117	1346
WBGene00022117	378
WBGene00022117	387
WBGene00022117	891
WBGene00022117	900
WBGene00022117	399
WBGene00022117	408
WBGene00022118	614
WBGene00022118	600
WBGene00022119	3991
WBGene00022121	2554
WBGene00022121	1770
WBGene00022122	1053
WBGene00022123	806
WBGene00022124	2325
WBGene00022125	458
WBGene00022126	1026
WBGene00022126	129
WBGene00022127	766
WBGene00022128	2353
WBGene00022128	2510
WBGene00022128	654
WBGene00022128	183
WBGene00022129	1834
WBGene00022129	726
WBGene00022130	1061
WBGene00022130	984
WBGene00022131	797
WBGene00022131	1402
WBGene00022133	2184
WBGene00022134	3072
WBGene00022134	3076
WBGene00022138	1327
WBGene00022138	3686
WBGene00022138	3410
WBGene00022138	2829
WBGene00022138	2049
WBGene00022138	1616
WBGene00022139	3503
WBGene00022139	990
WBGene00022140	1483
WBGene00022141	1539
WBGene00022141	1533
WBGene00022142	1173
WBGene00022143	530
WBGene00022144	1168
WBGene00022145	3783
WBGene00022146	1241
WBGene00022146	243
WBGene00022148	2427
WBGene00022149	2559
WBGene00022149	1722
WBGene00022149	471
WBGene00022150	1064
WBGene00022152	997
WBGene00022152	511
WBGene00022152	930
WBGene00022153	2208
WBGene00022154	1431
WBGene00022155	1088
WBGene00022156	1096
WBGene00022156	771
WBGene00022157	915
WBGene00022158	965
WBGene00022158	683
WBGene00022159	1667
WBGene00022159	1079
WBGene00022160	1416
WBGene00022160	792
WBGene00022161	1348
WBGene00022161	243
WBGene00022162	438
WBGene00022165	502
WBGene00022166	1387
WBGene00022167	1651
WBGene00022167	1656
WBGene00022167	2620
WBGene00022168	2229
WBGene00022169	495
WBGene00022170	443
WBGene00022170	572
WBGene00022171	901
WBGene00022171	914
WBGene00022172	1270
WBGene00022173	2302
WBGene00022174	1903
WBGene00022175	3255
WBGene00022176	1559
WBGene00022177	999
WBGene00022178	1724
WBGene00022179	1269
WBGene00022179	1221
WBGene00022179	1107
WBGene00022179	960
WBGene00022180	2628
WBGene00022180	2609
WBGene00022181	1302
WBGene00022182	1671
WBGene00022185	1225
WBGene00022185	1245
WBGene00022185	1173
WBGene00022185	1042
WBGene00022188	542
WBGene00022189	935
WBGene00022190	686
WBGene00022191	525
WBGene00022192	1301
WBGene00022193	1355
WBGene00022194	351
WBGene00022195	3023
WBGene00022196	1329
WBGene00022197	1913
WBGene00022198	974
WBGene00022198	1195
WBGene00022198	2010
WBGene00022199	2733
WBGene00022200	2331
WBGene00022200	1998
WBGene00022200	1974
WBGene00022200	1973
WBGene00022201	2134
WBGene00022201	2207
WBGene00022201	2080
WBGene00022201	1581
WBGene00022202	1132
WBGene00022202	1042
WBGene00022202	417
WBGene00022202	729
WBGene00022203	2239
WBGene00022206	2453
WBGene00022207	735
WBGene00022210	447
WBGene00022213	841
WBGene00022216	1162
WBGene00022216	1145
WBGene00022217	1428
WBGene00022221	1186
WBGene00022221	820
WBGene00022223	1131
WBGene00022224	853
WBGene00022225	1694
WBGene00022228	1277
WBGene00022228	678
WBGene00022230	429
WBGene00022231	2356
WBGene00022232	1054
WBGene00022233	1937
WBGene00022235	2021
WBGene00022235	1902
WBGene00022235	2038
WBGene00022235	1910
WBGene00022236	411
WBGene00022237	362
WBGene00022240	2299
WBGene00022242	1125
WBGene00022242	570
WBGene00022242	204
WBGene00022242	783
WBGene00022243	466
WBGene00022244	1104
WBGene00022245	1231
WBGene00022246	1450
WBGene00022247	1402
WBGene00022247	1502
WBGene00022248	613
WBGene00022250	1124
WBGene00022250	1158
WBGene00022250	764
WBGene00022250	661
WBGene00022251	604
WBGene00022251	231
WBGene00022252	1591
WBGene00022252	1504
WBGene00022252	1414
WBGene00022253	2297
WBGene00022253	1047
WBGene00022254	532
WBGene00022254	123
WBGene00022255	1076
WBGene00022256	1134
WBGene00022257	1729
WBGene00022258	1057
WBGene00022259	978
WBGene00022260	1215
WBGene00022261	1182
WBGene00022262	2670
WBGene00022263	1165
WBGene00022265	3001
WBGene00022266	1095
WBGene00022267	1402
WBGene00022268	825
WBGene00022268	441
WBGene00022269	1841
WBGene00022270	1763
WBGene00022270	1714
WBGene00022270	1108
WBGene00022270	1433
WBGene00022270	717
WBGene00022271	804
WBGene00022273	488
WBGene00022274	2433
WBGene00022275	732
WBGene00022276	714
WBGene00022276	643
WBGene00022276	554
WBGene00022276	171
WBGene00022277	892
WBGene00022278	2116
WBGene00022278	2122
WBGene00022278	1602
WBGene00022278	825
WBGene00022279	2180
WBGene00022279	2290
WBGene00022280	654
WBGene00022281	2482
WBGene00022281	285
WBGene00022281	477
WBGene00022282	450
WBGene00022283	1478
WBGene00022283	1494
WBGene00022284	1886
WBGene00022284	1389
WBGene00022285	1741
WBGene00022285	1200
WBGene00022286	3865
WBGene00022286	858
WBGene00022286	3883
WBGene00022286	3168
WBGene00022286	3141
WBGene00022286	2781
WBGene00022286	2754
WBGene00022287	1503
WBGene00022288	1265
WBGene00022289	887
WBGene00022291	669
WBGene00022292	939
WBGene00022295	2872
WBGene00022295	639
WBGene00022296	4497
WBGene00022297	604
WBGene00022297	162
WBGene00022298	848
WBGene00022298	345
WBGene00022300	2478
WBGene00022300	2545
WBGene00022301	4485
WBGene00022301	3792
WBGene00022301	1059
WBGene00022301	336
WBGene00022302	314
WBGene00022303	1776
WBGene00022306	1657
WBGene00022306	1772
WBGene00022306	1797
WBGene00022306	789
WBGene00022306	627
WBGene00022307	1280
WBGene00022309	430
WBGene00022309	90
WBGene00022310	1902
WBGene00022310	1947
WBGene00022310	1828
WBGene00022310	1869
WBGene00022311	1214
WBGene00022312	1756
WBGene00022313	1779
WBGene00022313	2088
WBGene00022313	327
WBGene00022314	293
WBGene00022314	555
WBGene00022314	432
WBGene00022315	1740
WBGene00022316	409
WBGene00022317	288
WBGene00022318	375
WBGene00022320	788
WBGene00022321	888
WBGene00022322	1289
WBGene00022323	1037
WBGene00022324	1034
WBGene00022325	1105
WBGene00022326	1430
WBGene00022327	988
WBGene00022328	928
WBGene00022329	1036
WBGene00022330	1009
WBGene00022331	947
WBGene00022333	1054
WBGene00022336	509
WBGene00022336	599
WBGene00022337	1074
WBGene00022338	1557
WBGene00022338	1494
WBGene00022338	579
WBGene00022339	568
WBGene00022339	405
WBGene00022341	759
WBGene00022342	420
WBGene00022343	297
WBGene00022344	645
WBGene00022345	1102
WBGene00022345	1081
WBGene00022346	870
WBGene00022347	876
WBGene00022348	1857
WBGene00022348	399
WBGene00022349	1584
WBGene00022349	1623
WBGene00022349	1525
WBGene00022349	1889
WBGene00022349	979
WBGene00022349	660
WBGene00022349	571
WBGene00022350	2984
WBGene00022350	2972
WBGene00022351	2601
WBGene00022352	135
WBGene00022353	972
WBGene00022353	2356
WBGene00022354	309
WBGene00022356	548
WBGene00022357	355
WBGene00022358	2589
WBGene00022358	1802
WBGene00022360	3649
WBGene00022360	4838
WBGene00022360	2667
WBGene00022360	2007
WBGene00022361	5030
WBGene00022361	5048
WBGene00022363	2620
WBGene00022363	612
WBGene00022365	324
WBGene00022366	1390
WBGene00022367	561
WBGene00022368	699
WBGene00022369	2516
WBGene00022369	1407
WBGene00022371	1283
WBGene00022372	1758
WBGene00022372	3248
WBGene00022373	1030
WBGene00022374	1618
WBGene00022375	1260
WBGene00022376	693
WBGene00022377	1094
WBGene00022378	2603
WBGene00022378	339
WBGene00022379	1353
WBGene00022380	539
WBGene00022381	1158
WBGene00022381	582
WBGene00022381	132
WBGene00022381	741
WBGene00022382	546
WBGene00022385	944
WBGene00022386	1469
WBGene00022386	1399
WBGene00022386	1258
WBGene00022386	1078
WBGene00022386	1400
WBGene00022388	3312
WBGene00022389	3009
WBGene00022389	2094
WBGene00022389	1461
WBGene00022390	1405
WBGene00022390	1398
WBGene00022390	324
WBGene00022391	1985
WBGene00022391	1983
WBGene00022391	2017
WBGene00022391	1869
WBGene00022391	2030
WBGene00022391	2011
WBGene00022392	735
WBGene00022393	1218
WBGene00022393	1137
WBGene00022394	628
WBGene00022395	753
WBGene00022396	2453
WBGene00022397	2829
WBGene00022397	2193
WBGene00022398	1026
WBGene00022399	1612
WBGene00022399	1745
WBGene00022400	647
WBGene00022401	1354
WBGene00022402	508
WBGene00022403	1556
WBGene00022404	1024
WBGene00022405	921
WBGene00022406	918
WBGene00022408	933
WBGene00022409	1162
WBGene00022410	1131
WBGene00022411	1026
WBGene00022412	2360
WBGene00022412	2290
WBGene00022413	4775
WBGene00022415	577
WBGene00022416	1117
WBGene00022417	2075
WBGene00022418	2115
WBGene00022419	1818
WBGene00022419	765
WBGene00022420	1441
WBGene00022420	1449
WBGene00022421	372
WBGene00022423	2069
WBGene00022423	1644
WBGene00022423	1542
WBGene00022423	1596
WBGene00022423	1476
WBGene00022425	2330
WBGene00022425	2347
WBGene00022426	1075
WBGene00022427	2284
WBGene00022427	1020
WBGene00022427	1101
WBGene00022428	961
WBGene00022433	444
WBGene00022434	1141
WBGene00022434	1324
WBGene00022434	1233
WBGene00022434	1222
WBGene00022435	2111
WBGene00022435	1677
WBGene00022438	584
WBGene00022439	1549
WBGene00022440	413
WBGene00022441	923
WBGene00022441	724
WBGene00022442	741
WBGene00022443	525
WBGene00022444	538
WBGene00022445	478
WBGene00022446	548
WBGene00022447	2997
WBGene00022447	729
WBGene00022448	1366
WBGene00022450	1563
WBGene00022450	1408
WBGene00022450	1359
WBGene00022450	1265
WBGene00022452	1083
WBGene00022453	1091
WBGene00022453	1156
WBGene00022453	1892
WBGene00022454	1056
WBGene00022455	1033
WBGene00022456	1558
WBGene00022456	1534
WBGene00022456	1434
WBGene00022457	991
WBGene00022458	1614
WBGene00022459	3231
WBGene00022459	3245
WBGene00022459	3288
WBGene00022459	3097
WBGene00022460	921
WBGene00022462	1925
WBGene00022462	198
WBGene00022463	3718
WBGene00022465	463
WBGene00022466	1396
WBGene00022467	968
WBGene00022469	1637
WBGene00022469	1514
WBGene00022470	1002
WBGene00022471	2433
WBGene00022472	400
WBGene00022473	2987
WBGene00022473	2986
WBGene00022473	2995
WBGene00022473	2972
WBGene00022473	3000
WBGene00022473	2998
WBGene00022473	2709
WBGene00022473	3010
WBGene00022474	1259
WBGene00022475	1065
WBGene00022475	1102
WBGene00022476	966
WBGene00022477	876
WBGene00022478	1024
WBGene00022479	1034
WBGene00022481	846
WBGene00022482	2884
